label,origin_id,punchline_idx,text_a,text_b
1,3312,3,those who detect bargain antiques,like to junk for joy
1,3312,3,those who find out bargain antiques,like to junk for joy
1,3312,3,those who find deal antiques,like to junk for joy
1,3313,10,my coach get stung by a bee the next day atomic number 2 receive,hives
1,3313,10,my coach have stung by a bee the next clarence day he had,hives
1,3313,10,my coach got prick by a bee the next day he had,hives
1,3313,10,my handler got sting by a bee the next day he had,hives
1,3313,10,my coach got burn by a bee the next clarence shepard day jr. he had,hives
1,3314,9,the man frame his name on the neck of his shirt,so he would have collar id
1,3314,9,the gentleman place his name on the neck of his shirt,so he would have collar id
1,3314,9,the humankind put his name on the neck of his shirt,so he would have collar id
1,3314,9,the man put his name on the cervix of his shirt,so he would have collar id
1,3314,9,the man pose his name on the neck of his shirt,so he would have collar id
0,3315,6,Only thing haven t worked out that way,of late
0,3315,6,But things haven t worked taboo that way,of late
0,3315,6,But things haven t crop out that elbow room,of late
0,3315,6,But thing haven t worked out that direction,of late
0,3315,6,But things haven t process out that way,of late
0,3316,8,There s a hunky dory line of reasoning between commercial grade success and musical,success
0,3316,8,There s a fine line between commercial winner and melodic,success
0,3316,8,At that place s a fine line between commercial success and melodic,success
0,3316,8,In that location s a fine line between commercial grade success and melodious,success
0,3316,8,There s a all right line between commercial success and musical,success
0,3317,5,Some manpower have only one word in,them others a library
0,3317,5,Some men have only if peerless book in,them others a library
0,3317,5,Some gentleman have but one book in,them others a library
0,3317,5,Some men possess only when one book in,them others a library
0,3317,5,Some men have only one and only ledger in,them others a library
0,3318,9,We just now didn t like the idea of them taking information technology,away from that guy after all of his work
0,3318,9,We merely didn t similar the idea of them take in it,away from that guy after all of his work
0,3318,9,We just didn t alike the idea of them taking information technology,away from that guy after all of his work
0,3318,9,We simply didn t similar the idea of them taking it,away from that guy after all of his work
0,3318,9,We barely didn mt like the idea of them take it,away from that guy after all of his work
1,3319,2,there be a colorful,restaurant called the psycho deli
1,3319,2,at that place was a colorful,restaurant called the psycho deli
1,3319,2,there was a colourful,restaurant called the psycho deli
1,3319,2,there live a colorful,restaurant called the psycho deli
1,3319,2,on that point was a colorful,restaurant called the psycho deli
1,3320,7,what do a billie jean moffitt king eat while on his throne,soup of the dais
1,3320,7,what does a riley b king eat while on his throne,soup of the dais
1,3320,7,what does a mogul eat while on his throne,soup of the dais
1,3320,7,what does a king eat while on his potty,soup of the dais
1,3320,7,what do a king eat while on his throne,soup of the dais
0,3321,8,You spend a lot of meter going by as well fast,in a car someone else is driving
0,3321,8,You spend a lot of time going by to a fault quick,in a car someone else is driving
0,3321,8,You pass a pile of time going by overly fast,in a car someone else is driving
0,3321,8,You spend a lot of metre going by too firm,in a car someone else is driving
0,3321,8,You spend a lot of time going by also dissipated,in a car someone else is driving
1,3322,2,citizenry have many misconceptions,about pregnancy
1,3322,2,people have many misconception,about pregnancy
1,3322,2,masses have many misconceptions,about pregnancy
1,3322,2,people take many misconceptions,about pregnancy
1,3322,2,people own many misconceptions,about pregnancy
1,3323,6,the stern pirate master s policy of forcing,the worst members of his crew to walk the plank went swimmingly
1,3323,6,the stern pirate captain s insurance of draw,the worst members of his crew to walk the plank went swimmingly
1,3323,6,the stern pirate maitre d'hotel s insurance of forcing,the worst members of his crew to walk the plank went swimmingly
1,3323,6,the stern pirate skipper s policy of forcing,the worst members of his crew to walk the plank went swimmingly
1,3323,6,the stern pirate captain s policy of squeeze,the worst members of his crew to walk the plank went swimmingly
1,3324,12,when telecasting arcades switch to a system of tokens there was no quarter need,or given
1,3324,12,when video arcades alternate to a system of tokens on that point was no quarter asked,or given
1,3324,12,when video arcades throw to a system of tokens there was no fourth ask,or given
1,3324,12,when tv arcades trade to a system of tokens there was no quarter ask,or given
1,3324,12,when video arcades tack to a system of rules of souvenir there was no quarter asked,or given
0,3325,7,One had a real warm feeling for all those,people
0,3325,7,I had a tangible warm spirit for all those,people
0,3325,7,1 had a real warm feeling for all those,people
0,3325,7,I take a substantial warm feeling for all those,people
0,3325,7,I had a real affectionate impression for all those,people
1,3326,9,a prefix be what a man does but before his wife,has a word with a tradesperson
1,3326,9,a prefix is what a man does precisely before his wife,has a word with a tradesperson
1,3326,9,a prefix be what a man does just before his wife,has a word with a tradesperson
1,3326,9,a prefix equal what a man does simply before his wife,has a word with a tradesperson
1,3326,9,a prefix be what a man does just before his married woman,has a word with a tradesperson
1,3327,14,his head may have exist 12 inches long but he didn t use information technology as a,rule
1,3327,14,his promontory crataegus laevigata have been 12 column inch long but he didn t use it as a,rule
1,3327,14,his head may have embody 12 inches long but helium didn triiodothyronine use it as a,rule
1,3327,14,his head whitethorn have been 12 inches long but he didn t use information technology as a,rule
1,3327,14,his head crataegus laevigata have been 12 inches long but he didn tonne use it as a,rule
1,3328,2,the artificer of the,stove top was in his element
1,3328,2,the discoverer of the,stove top was in his element
1,3329,2,i like marching sung dynasty,in any month
1,3329,2,i like marching song dynasty,in any month
1,3329,2,1 like marching songs,in any month
1,3329,2,single like marching songs,in any month
1,3329,2,i alike marching songs,in any month
0,3330,17,They trade with us only when and if they terminate t get a better trade from anyone else atomic number 2,said
0,3330,17,They merchandise with us only when and if they tin can t get a better deal from anyone else he,said
0,3330,17,They trade with us only when and if they tooshie t acquire a better deal from anyone else atomic number 2,said
0,3330,17,They deal with us only when and if they can t get a better deal from anyone else he,said
0,3330,17,They trade with us only when and if they bum t get a better quite a little from anyone else he,said
1,3331,4,their business plan for a bloom,shop was cut and dried
1,3331,4,their business architectural plan for a flower,shop was cut and dried
1,3331,4,their business plan for a peak,shop was cut and dried
1,3331,4,their business program for a flower,shop was cut and dried
1,3331,4,their line plan for a flower,shop was cut and dried
1,3332,16,when the inept worker tried to steal a farmer s omelette with greens the ham was collard in,short order
1,3332,16,when the inept actor sample to steal a farmer sulfur omelette with greens the ham actor be collard in,short order
1,3332,16,when the inept role player tried to slip a farmer entropy omelet with k the ham was collard in,short order
1,3332,16,when the inept actor tried to steal a farmer s omelette with green the gammon was collard in,short order
1,3332,16,when the inept actor try to steal a farmer s omelet with greens the gammon was collard in,short order
0,3333,7,And they be here a long time before uranium,and they will be here a long time after we are gone
0,3333,7,And they were hither a long time before us,and they will be here a long time after we are gone
0,3333,7,And they exist here a long time before us,and they will be here a long time after we are gone
0,3333,7,And they were here a tenacious time before us,and they will be here a long time after we are gone
0,3333,7,And they personify here a long time before atomic number 92,and they will be here a long time after we are gone
0,3334,3,Ne'er try to catch two,frogs with one hand
0,3334,3,Never try to enamor two,frogs with one hand
0,3334,3,Never try to entrance two,frogs with one hand
0,3334,3,Never attempt to catch two,frogs with one hand
0,3334,3,Never try to get two,frogs with one hand
1,3335,4,a recent transmitted hybrid of a,dog and a mirror has given geneticists pause for reflection
1,3335,4,a late genetic hybrid of a,dog and a mirror has given geneticists pause for reflection
1,3335,4,a recent genetic crossbreed of a,dog and a mirror has given geneticists pause for reflection
1,3335,4,a recent hereditary hybrid of a,dog and a mirror has given geneticists pause for reflection
1,3335,4,a recent inherited hybrid of a,dog and a mirror has given geneticists pause for reflection
1,3336,2,bakers make the majority,of their income in the morning they earn most of their dough at yeast by a leaven o clock
1,3336,2,baker earn the majority,of their income in the morning they earn most of their dough at yeast by a leaven o clock
1,3336,2,bakers earn the absolute majority,of their income in the morning they earn most of their dough at yeast by a leaven o clock
1,3336,2,bakers earn the legal age,of their income in the morning they earn most of their dough at yeast by a leaven o clock
1,3336,2,bakers earn the bulk,of their income in the morning they earn most of their dough at yeast by a leaven o clock
1,3337,6,the fiddler expend the night in a vile,inn
1,3337,6,the fiddler spent the night in a vile,inn
1,3337,6,the violinist spent the nox in a vile,inn
1,3337,6,the fiddler drop the night in a vile,inn
1,3337,6,the fiddler spent the nox in a vile,inn
1,3338,13,a bunch of robins followed the priest wherever he went bird of a forefather flock,together
1,3338,13,a bunch of robins postdate the priest wherever he choke bird of a sire flock,together
1,3338,13,a bunch of robins play along the priest wherever helium go shuttle of a father flock,together
1,3338,13,a bunch of robins followed the priest wherever helium went birds of a forefather mint,together
1,3338,13,a bunch of erithacus rubecola followed the non christian priest wherever helium went birdie of a father flock,together
0,3339,9,you don t want to coiffure anything just postponement for right,time
0,3339,9,you put on t need to do anything just wait for right hand,time
0,3339,9,you get into t need to perform anything hardly wait for right,time
0,3339,9,you don t need to practise anything just wait for right,time
0,3339,9,you don t need to do anything just postponement for right,time
0,3340,7,1 hope it s for good because it set,me free
0,3340,7,I hope it s for good because it go under,me free
0,3340,7,I hope information technology s for good because information technology set,me free
0,3340,7,I hope it s for good because it coif,me free
0,3340,7,1 desire it s for good because it set,me free
0,3341,3,We learn footling from victory,much from defeat
0,3341,3,We instruct little from victory,much from defeat
0,3341,3,We get a line little from victory,much from defeat
0,3341,3,We learn small from victory,much from defeat
0,3341,3,We learn little from triumph,much from defeat
1,3342,8,the historian make out reading about bobcat they are lynx to,the past
1,3342,8,the historian loves read about lynx rufus they be lynx to,the past
1,3342,8,the historian loves read astir bobcats they are lynx to,the past
1,3342,8,the historian loves reading astir bobcats they be lynx to,the past
1,3342,8,the historian know reading astir bobcats they are lynx to,the past
1,3343,0,make you,hear of the story about the tornado there is a twist at the end
1,3343,0,perform you,hear of the story about the tornado there is a twist at the end
1,3343,0,come you,hear of the story about the tornado there is a twist at the end
1,3343,0,do you,hear of the story about the tornado there is a twist at the end
1,3343,0,execute you,hear of the story about the tornado there is a twist at the end
0,3344,8,Ane also wanted to cook indisputable that some of the,issues in the movie didn t get clouded
0,3344,8,I also want to work trusted that some of the,issues in the movie didn t get clouded
0,3344,8,I likewise want to make certain that some of the,issues in the movie didn t get clouded
0,3344,8,I also wanted to reach trusted that some of the,issues in the movie didn t get clouded
0,3344,8,I too want to make sure that some of the,issues in the movie didn t get clouded
0,3345,7,Everytime I come plate 1 say to myself Why,did I ever leave
0,3345,7,Everytime Unity come home I say to myself Why,did I ever leave
0,3345,7,Everytime I come nursing home I aver to myself Why,did I ever leave
0,3345,7,Everytime Ace come home I enjoin to myself Why,did I ever leave
0,3345,7,Everytime I come home I say to myself Wherefore,did I ever leave
0,3346,16,How can anyone tell you how to get there if you put on thymine say where you are going,or what the name of the place is
0,3346,16,How can anyone tell you how to puzzle there if you assume t say where you are going,or what the name of the place is
0,3346,16,How stool anyone say you how to get there if you don t say where you are pass away,or what the name of the place is
0,3346,16,How can anyone tell you how to get there if you put on metric ton say where you be going,or what the name of the place is
0,3346,16,How can anyone tell you how to get there if you don triiodothyronine say where you be going,or what the name of the place is
0,3347,14,just type in the figure of the pill your looking for in the hunting railway locomotive and,any site that has the pill will come up
0,3347,14,just type in the gens of the pill your looking for in the lookup engine and,any site that has the pill will come up
0,3347,14,simply case in the name of the pill your looking for in the search engine and,any site that has the pill will come up
0,3347,14,just character in the name of the pill your bet for in the search railway locomotive and,any site that has the pill will come up
0,3347,14,just character in the public figure of the pill your looking for in the lookup engine and,any site that has the pill will come up
1,3348,14,if you try and steal some meat from someone at a restaurant a schnitzel william tell on,you
1,3348,14,if you try on and steal some meat from someone at a eating place a schnitzel tell on,you
1,3348,14,if you essay and steal some meat from someone at a restaurant a schnitzel tell on,you
1,3348,14,if you examine and steal some nitty gritty from someone at a eating place a schnitzel tell on,you
1,3348,14,if you try and slip some meat from someone at a eating place a schnitzel tell on,you
0,3349,9,If the rich could charter someone else to drop dead for them,the poor would make a wonderful living
0,3349,9,If the rich could lease soul else to die for them,the poor would make a wonderful living
0,3349,9,If the rich could hire person else to die for them,the poor would make a wonderful living
0,3349,9,If the rich people could hire someone else to die for them,the poor would make a wonderful living
0,3349,9,If the rich could hire person else to break down for them,the poor would make a wonderful living
1,3350,9,the nuclear scientist s career blossom forth when she begin work on,the quantum properties of geranium
1,3350,9,the nuclear scientist s life history blossomed when she began work on,the quantum properties of geranium
1,3350,9,the nuclear scientist s vocation blossomed when she start out work on,the quantum properties of geranium
1,3350,9,the nuclear scientist s career flower when she begin work on,the quantum properties of geranium
1,3350,9,the nuclear scientist randomness career blossomed when she began workplace on,the quantum properties of geranium
0,3351,8,Never argue with a man world health organization grease one's palms ink by the,barrel
0,3351,8,Never fence with a man who buy ink by the,barrel
0,3351,8,Never argue with a adult male who buys ink by the,barrel
0,3351,8,Never argue with a man world health organization buy ink by the,barrel
0,3351,8,Never argue with a man who buy ink by the,barrel
0,3352,9,This chief administrator face for employee who step up in times,of change
0,3352,9,This master executive looks for employees world health organization step up in times,of change
0,3352,9,This chief executive look for employees world health organization step up in times,of change
0,3352,9,This chief executive look for employee who mistreat up in times,of change
0,3352,9,This chief executive looks for employees who abuse up in times,of change
1,3353,10,having my hair swing for loose is the lonesome fringe benefit i,receive
1,3353,10,having my hair cut for gratis is the only fringe welfare i,receive
1,3353,10,having my fuzz cut for free is the only periphery benefit atomic number 53,receive
1,3353,10,have my hair cut for devoid constitute the only fringe benefit i,receive
1,3353,10,have my hair stinger for free is the only fringe benefit i,receive
1,3354,0,helium who,survives embalming truly has esprit de corpse
1,3354,0,he world health organization,survives embalming truly has esprit de corpse
1,3354,0,atomic number 2 who,survives embalming truly has esprit de corpse
0,3355,6,If neither animal nor vegetable you comprise then,mineral you are
0,3355,6,If neither animal nor vegetable you constitute then,mineral you are
0,3355,6,If neither animal nor vegetable you be and so,mineral you are
0,3355,6,If neither animate being nor vegetable you be then,mineral you are
0,3355,6,If neither creature nor vegetable you be and then,mineral you are
0,3356,4,Some years information technology s a little,less some years a little more he said
0,3356,4,Some year it s a little,less some years a little more he said
0,3356,4,Some age it s a little,less some years a little more he said
0,3356,4,Some years it s a piddling,less some years a little more he said
0,3356,4,Some years it s a piffling,less some years a little more he said
1,3357,4,the accountant savor the job figuratively,speaking
1,3357,4,the accountant enjoyed the line of work figuratively,speaking
1,3357,4,the accountant enjoyed the caper figuratively,speaking
1,3357,4,the accountant enjoyed the problem figuratively,speaking
1,3357,4,the accountant enjoy the job figuratively,speaking
1,3358,3,atomic number 2 went on a cheese,diet in order to cheddar few pounds
1,3358,3,he go on a cheese,diet in order to cheddar few pounds
1,3358,3,he went on a cheeseflower,diet in order to cheddar few pounds
1,3358,3,helium went on a cheese,diet in order to cheddar few pounds
1,3358,3,he went on a tall mallow,diet in order to cheddar few pounds
1,3359,6,a nurseryman s work is a bottom of,roses
1,3359,6,a nurseryman s work is a bed of,roses
1,3359,6,a gardener s study is a bed of,roses
1,3359,6,a nurseryman s workplace is a bed of,roses
1,3359,6,a gardener s work be a bed of,roses
0,3360,2,Thrive by lunaria annua or,remain poor
0,3360,2,Thrive by silver dollar or,remain poor
0,3360,2,Thrive by honesty operating theatre,remain poor
0,3360,2,Thrive by money plant or,remain poor
0,3360,2,Thrive by honestness or,remain poor
0,3361,10,Information technology also said they stayed alive by eating grain and drinking melted,snow
0,3361,10,Information technology also said they stayed alive by run through grain and drinking melt,snow
0,3361,10,It also said they last out alive by eat on grain and imbibition melted,snow
0,3361,10,Information technology also said they stay alive by eating grain and drinking evaporate,snow
0,3361,10,It also said they stayed alive by exhaust grain and imbibition melt,snow
1,3362,3,if you shoot a laptop,computer for a run you could jog your memory
1,3362,3,if you occupy a laptop,computer for a run you could jog your memory
1,3362,3,if you claim a laptop,computer for a run you could jog your memory
1,3362,3,if you subscribe to a laptop,computer for a run you could jog your memory
1,3362,3,if you bring a laptop,computer for a run you could jog your memory
1,3363,2,the orthopaedist said that,working with fractures isn t all that it s cracked up to be
1,3363,2,the orthopedist say that,working with fractures isn t all that it s cracked up to be
1,3363,2,the orthopedist sound out that,working with fractures isn t all that it s cracked up to be
1,3363,2,the orthopedist articulate that,working with fractures isn t all that it s cracked up to be
1,3363,2,the orthopedist allege that,working with fractures isn t all that it s cracked up to be
0,3364,2,One won t read,them she said with stern look
0,3364,2,I won tetraiodothyronine read,them she said with stern look
0,3364,2,I get ahead t read,them she said with stern look
0,3364,2,I won t show,them she said with stern look
0,3364,2,I win t read,them she said with stern look
1,3365,6,the discoverer of the balloon was full of,hot air
1,3365,6,the inventor of the balloon was wide of,hot air
1,3365,6,the inventor of the balloon cost full of,hot air
1,3365,6,the artificer of the balloon was full of,hot air
1,3365,6,the discoverer of the balloon be full of,hot air
0,3366,8,We try to get the upright possible case so they,do time
0,3366,8,We try to get the undecomposed possible case so they,do time
0,3366,8,We try to get the best possible font so they,do time
0,3366,8,We try to get the best possible cause so they,do time
0,3366,8,We try to get the unspoilt possible case so they,do time
0,3367,11,Information technology put on t take a genius to spot a goat in a flock,of sheep
0,3367,11,It assume t take a genius to spot a goat in a flock,of sheep
0,3367,11,Information technology don t take a genius to spot a goat in a flock,of sheep
0,3367,11,It assume t rent a genius to spot a goat in a fold,of sheep
0,3367,11,It get into t take a genius to spot a capricorn the goat in a flock,of sheep
1,3368,1,slimmers be all,losers
1,3368,1,slimmers live all,losers
1,3368,1,slimmers make up all,losers
0,3369,8,Iodine didn t bear any problem doing that with a,household knife with mine
0,3369,8,I didn thyroxin get any job doing that with a,household knife with mine
0,3369,8,I didn triiodothyronine have any trouble doing that with a,household knife with mine
0,3369,8,I didn triiodothyronine have any problem doing that with a,household knife with mine
0,3369,8,I didn t feature any problem doing that with a,household knife with mine
0,3370,8,I be not adjudicate to pass myself off as a,woman
0,3370,8,I am not essay to pass myself off as a,woman
0,3370,8,I am non try out to buy the farm myself off as a,woman
0,3370,8,1 am not trying to pass myself off as a,woman
0,3370,8,I be not trying to fall out myself off as a,woman
0,3371,14,Atomic number 2 had wanted to represent a professor and do research in international relations but said Unity,don t think I want to teach now
0,3371,14,He had wanted to be a professor and come research in international coitus only suppose I,don t think I want to teach now
0,3371,14,He had want to be a prof and fare research in international relations but said I,don t think I want to teach now
0,3371,14,Atomic number 2 had wanted to be a prof and do research in international relations but said Iodin,don t think I want to teach now
0,3371,14,He had need to be a professor and do research in international relations but say I,don t think I want to teach now
0,3372,7,don t represent chicken make the first move and,find out for yourself
0,3372,7,don t be chicken make the first move and,find out for yourself
0,3372,7,don t be chicken lay down the 1st move and,find out for yourself
0,3372,7,don t be chicken nominate the 1st move and,find out for yourself
0,3372,7,don t follow chicken make the 1st motility and,find out for yourself
1,3373,6,hospital that buy in majority get a valium,discount
1,3373,6,hospitals that buy in bulk get a diazepam,discount
1,3373,6,hospitals that buy in bulk pose a diazepam,discount
1,3373,6,hospitals that grease one's palms in bulk get a valium,discount
1,3373,6,infirmary that grease one's palms in bulk get a valium,discount
0,3374,20,Our bodies start away harmonious simply then things start moving How this happens and how it can blend in wrong is a productive,field of study
0,3374,20,Our bodies start come out of the closet symmetrical just then things start move How this happens and how it can go wrong is a full bodied,field of study
0,3374,20,Our body set out out symmetrical but then things start moving How this pass off and how it behind go improper is a rich,field of study
0,3374,20,Our bodies start out harmonious but then things start propel How this happens and how it terminate go wrong be a plentiful,field of study
0,3374,20,Our bodies commence away proportionate but so things start moving How this happens and how it can go wrong is a rich,field of study
1,3375,0,if you,make candles you are going to need a lot of paraffin alia
1,3376,2,1 got a gold,filling and put my money where my mouth is
1,3376,2,i bring a gold,filling and put my money where my mouth is
1,3376,2,i beat a gold,filling and put my money where my mouth is
1,3376,2,i got a amber,filling and put my money where my mouth is
1,3376,2,i got a atomic number 79,filling and put my money where my mouth is
1,3377,3,a personal financial dilemma be,known as a bill pickle
1,3377,3,a personal fiscal dilemma is,known as a bill pickle
1,3377,3,a personal financial quandary is,known as a bill pickle
1,3377,3,a personal financial dilemma exist,known as a bill pickle
0,3378,7,They don t come a good deal better than that she,said
0,3378,7,They don t follow much better than that she,said
0,3378,7,They wear t come much better than that she,said
0,3378,7,They don t come practically better than that she,said
0,3378,7,They don t come lots better than that she,said
0,3379,7,The best fashion for me to do that is,by not running for a third term
0,3379,7,The good way for me to do that is,by not running for a third term
0,3379,7,The best agency for me to do that is,by not running for a third term
0,3379,7,The safe way for me to do that represent,by not running for a third term
0,3379,7,The best way for maine to do that is,by not running for a third term
0,3380,8,Professional clean only You could assay spot cleaning only to,get it clean you will have to have a professional do it That s just the way it is sorry
0,3380,8,Professional clean simply You could try spot cleaning but to,get it clean you will have to have a professional do it That s just the way it is sorry
0,3380,8,Professional clean only when You could essay spot cleaning but to,get it clean you will have to have a professional do it That s just the way it is sorry
0,3380,8,Professional clean only You could prove daub cleaning but to,get it clean you will have to have a professional do it That s just the way it is sorry
0,3380,8,Professional clean only You could assay smudge clean but to,get it clean you will have to have a professional do it That s just the way it is sorry
1,3381,14,1 get unhinge by wholly the inwardness in the deli section must be my short attention,spam
1,3381,14,i get distracted by all the meats in the deli division must be my short attending,spam
1,3381,14,one get deflect by all the meats in the deli section moldiness be my short attention,spam
1,3381,14,i get distracted by totally the meats in the deli section moldiness be my brusque attention,spam
1,3381,14,i arrest distracted by all the meats in the deli section moldiness be my short aid,spam
1,3382,11,a lot of brave man crusade and died in san antonio texas which,is alamo reason to remember
1,3382,11,a lot of brave men oppose and died in san antonio texas which,is alamo reason to remember
1,3382,11,a lot of intrepid homo fought and died in san antonio texas which,is alamo reason to remember
1,3382,11,a mickle of brave men fought and died in san antonio texas which,is alamo reason to remember
1,3382,11,a lot of brave men fought and snuff it in san antonio texas which,is alamo reason to remember
1,3383,5,when the prisoner was secernate by his,lawyer that he had gotten a stay of execution he smiled and said well no noose is good noose
1,3383,5,when the prisoner was severalize by his,lawyer that he had gotten a stay of execution he smiled and said well no noose is good noose
1,3383,5,when the prisoner equal tell by his,lawyer that he had gotten a stay of execution he smiled and said well no noose is good noose
1,3383,5,when the captive was told by his,lawyer that he had gotten a stay of execution he smiled and said well no noose is good noose
1,3383,5,when the prisoner was tell by his,lawyer that he had gotten a stay of execution he smiled and said well no noose is good noose
0,3384,3,One propagation plants the trees,another gets the shade
0,3384,3,One generation plant the trees,another gets the shade
0,3384,3,One generation plants the sir herbert beerbohm tree,another gets the shade
0,3384,3,One and only generation plants the trees,another gets the shade
0,3384,3,One generation flora the trees,another gets the shade
0,3385,0,you ll,want to be a slice above the rest
0,3386,12,i have a baby gate in front of the shut door information technology work for,me
0,3386,12,i have a baby logic gate in social movement of the closed door it influence for,me
0,3386,12,iodine have a babe gate in nominal head of the closed door it works for,me
0,3386,12,i have a baby gate in battlefront of the unsympathetic doorway it works for,me
0,3386,12,i have a baby gate in front of the shut threshold it works for,me
1,3387,0,the paediatrician,was a real kidder
1,3387,0,the baby doctor,was a real kidder
1,3387,0,the pediatrist,was a real kidder
1,3388,2,in a receding the,most secure job is garbage man business is always picking up
1,3388,2,in a corner the,most secure job is garbage man business is always picking up
1,3388,2,in a recessional the,most secure job is garbage man business is always picking up
1,3388,2,in a niche the,most secure job is garbage man business is always picking up
0,3389,8,For feed the family menu each daylight you take to,be more efficient
0,3389,8,For feed the family transportation each day you necessitate to,be more efficient
0,3389,8,For feed the kinsperson transportation each day you need to,be more efficient
0,3389,8,For feed the family transportation each daylight you need to,be more efficient
0,3389,8,For feed the family menu each daylight you need to,be more efficient
1,3390,3,the new green goddess whacker is,cutting hedge technology
1,3390,3,the novel weed whacker is,cutting hedge technology
1,3390,3,the new weed whacker be,cutting hedge technology
1,3390,3,the newfangled weed whacker is,cutting hedge technology
1,3390,3,the new dope whacker is,cutting hedge technology
0,3391,11,You will need a real strong piece of mexican valium and a very tall,tree
0,3391,11,You will need a very unassailable piece of mexican valium and a very tall,tree
0,3391,11,You will need a very strong piece of r 2 and a really tall,tree
0,3391,11,You will require a rattling strong slice of rope and a very tall,tree
0,3391,11,You will need a rattling strong musical composition of rope and a very marvellous,tree
1,3392,6,packing up and relocate to a modern home,can be a moving experience
1,3392,6,tamp up and relocating to a fresh home,can be a moving experience
1,3392,6,packing up and relocating to a raw house,can be a moving experience
1,3392,6,packing up and relocating to a novel home,can be a moving experience
1,3392,6,packing upwardly and relocating to a modern home,can be a moving experience
0,3393,1,I require very,much to have a big dog but am told the apartment is not large enough What can I do
0,3393,1,I want rattling,much to have a big dog but am told the apartment is not large enough What can I do
0,3393,1,Ane want very,much to have a big dog but am told the apartment is not large enough What can I do
0,3393,1,One want very,much to have a big dog but am told the apartment is not large enough What can I do
0,3393,1,I desire very,much to have a big dog but am told the apartment is not large enough What can I do
0,3394,16,If you keister t get it right you don t get a bit to do it again he,said
0,3394,16,If you can t have it in good order you put on t catch a moment to do it again he,said
0,3394,16,If you force out t get it right you put on t get a moment to do information technology over again he,said
0,3394,16,If you can t set out it right you don t get a moment to do it over again atomic number 2,said
0,3394,16,If you can t catch it right you don t get a moment to do information technology again he,said
0,3395,10,Should people be allowed to live on the street if they require,to
0,3395,10,Should people constitute allowed to live on the street if they want,to
0,3395,10,Should people be allowed to live on the street if they want,to
0,3395,10,Should people be allowed to be on the streets if they want,to
0,3395,10,Should mass be allowed to live on the streets if they want,to
1,3396,6,when some coin fell into the slugger it,turned out to be a rich cake
1,3396,6,when some coins settle into the batsman it,turned out to be a rich cake
1,3396,6,when some coins fell into the batter information technology,turned out to be a rich cake
1,3396,6,when some coin fell into the batter it,turned out to be a rich cake
1,3396,6,when some coin fell into the batter information technology,turned out to be a rich cake
0,3397,11,Helium said the decision was based on an lawyer general s judgement of,some years back
0,3397,11,He say the decision live based on an attorney general s opinion of,some years back
0,3397,11,He said the decisiveness was found on an lawyer general s opinion of,some years back
0,3397,11,He said the decisiveness was based on an attorney general s notion of,some years back
0,3397,11,He say the decision was based on an attorney general s view of,some years back
1,3398,9,people who cause a head similar a sieve constitute usually re,strained
1,3398,9,people who have a head like a sieve be normally re,strained
1,3398,9,people who have a mind same a sieve be usually re,strained
1,3398,9,mass world health organization have a head similar a sieve are usually re,strained
1,3398,9,people who make a head similar a screen are usually re,strained
1,3399,4,selling gasoline too cheaply would make up,fuelish
1,3399,4,selling gasoline also cheaply would be,fuelish
1,3399,4,selling gasoline too cheaply would follow,fuelish
1,3399,4,selling gasoline too chintzily would be,fuelish
1,3399,4,selling gasoline too inexpensively would be,fuelish
1,3400,0,the understanding,for the mysterious fog near cape cod is hazy but when it disappears it won t be mist
1,3400,0,the ground,for the mysterious fog near cape cod is hazy but when it disappears it won t be mist
1,3400,0,the cause,for the mysterious fog near cape cod is hazy but when it disappears it won t be mist
1,3400,0,the intellect,for the mysterious fog near cape cod is hazy but when it disappears it won t be mist
1,3400,0,the reasonableness,for the mysterious fog near cape cod is hazy but when it disappears it won t be mist
1,3401,1,a summertime is,a mathematician
1,3401,1,a summer equal,a mathematician
1,3401,1,a summer be,a mathematician
1,3401,1,a summer embody,a mathematician
1,3401,1,a summer cost,a mathematician
1,3402,0,a newfangled,computer shop has just opened up it is located on boot drive
1,3402,0,a unexampled,computer shop has just opened up it is located on boot drive
1,3402,0,a fresh,computer shop has just opened up it is located on boot drive
1,3402,0,a raw,computer shop has just opened up it is located on boot drive
1,3402,0,a modern,computer shop has just opened up it is located on boot drive
1,3403,5,what suffice a storm cloud wear under,it s coat thunderwear
1,3403,5,what manage a storm cloud wear under,it s coat thunderwear
1,3403,5,what does a tempest swarm wear under,it s coat thunderwear
1,3403,5,what suffice a violent storm cloud wear under,it s coat thunderwear
1,3403,5,what does a storm swarm wear nether,it s coat thunderwear
0,3404,11,I ve been talking a great deal astir that of late but tonight isn,t for arguments and I m going to hold my tongue
0,3404,11,I ve been spill a smashing deal about that lately but tonight isn,t for arguments and I m going to hold my tongue
0,3404,11,I ve been talking a bully deal about that lately but tonight international relations and security network,t for arguments and I m going to hold my tongue
0,3404,11,I ve been talking a great deal about that of late only tonight isn,t for arguments and I m going to hold my tongue
0,3404,11,I ve embody blab out a great deal about that lately but tonight isn,t for arguments and I m going to hold my tongue
1,3405,0,the egyptian,cinema usherette sold religious icons in the daytime sometimes she got confused and called out get your choc isis here
1,3406,0,bungalow cheese,diet eating your curds and weigh
1,3406,0,cottage malva sylvestris,diet eating your curds and weigh
1,3406,0,cottage high mallow,diet eating your curds and weigh
1,3406,0,cottage tall mallow,diet eating your curds and weigh
